0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/05,Lunes,234,270,252
4/05,Martes,233,269,251
5/05,Miércoles,246,282,264
6/05,Jueves,272,312,292
7/05,Viernes,270,310,290
10/05,Lunes,251,289,270
11/05,Martes,240,276,258
12/05,Miércoles,235,271,253
13/05,Jueves,233,268,250
14/05,Viernes,233,268,250
17/05,Lunes,222,256,239
18/05,Martes,203,233,218
19/05,Miércoles,198,228,213
20/05,Jueves,214,246,230
21/05,Viernes,219,253,236
24/05,Lunes,229,263,246
25/05,Martes,250,288,269
26/05,Miércoles,243,279,261
27/05,Jueves,239,275,257
28/05,Viernes,277,319,298
31/05,Lunes,271,311,291
1/06,Martes,279,321,300
2/06,Miércoles,259,297,278
3/06,Jueves,276,318,297
