0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/09,Miércoles,130,150,140
23/09,Jueves,116,134,125
24/09,Viernes,113,129,121
27/09,Lunes,113,131,122
28/09,Martes,110,126,118
29/09,Miércoles,108,124,116
30/09,Jueves,112,128,120
1/10,Viernes,113,131,122
4/10,Lunes,111,127,119
5/10,Martes,113,131,122
6/10,Miércoles,116,134,125
7/10,Jueves,113,129,121
8/10,Viernes,113,131,122
11/10,Lunes,114,132,123
12/10,Martes,96,110,103
13/10,Miércoles,90,104,97
14/10,Jueves,99,113,106
15/10,Viernes,98,112,105
18/10,Lunes,113,131,122
19/10,Martes,115,133,124
20/10,Miércoles,122,140,131
21/10,Jueves,125,143,134
22/10,Viernes,120,138,129
25/10,Lunes,119,137,128
