0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/04,Miércoles,233,268,250
22/04,Jueves,212,244,228
23/04,Viernes,206,238,222
26/04,Lunes,223,257,240
27/04,Martes,229,263,246
28/04,Miércoles,239,275,257
29/04,Jueves,261,301,281
30/04,Viernes,253,291,272
3/05,Lunes,249,287,268
4/05,Martes,288,332,310
5/05,Miércoles,282,324,303
6/05,Jueves,291,335,313
7/05,Viernes,270,310,290
10/05,Lunes,288,332,310
11/05,Martes,315,363,339
12/05,Miércoles,326,376,351
13/05,Jueves,301,347,324
14/05,Viernes,315,363,339
17/05,Lunes,325,373,349
18/05,Martes,326,376,351
19/05,Miércoles,330,380,355
20/05,Jueves,347,399,373
21/05,Viernes,347,399,373
24/05,Lunes,348,400,374
