0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/04,Lunes,231,265,248
13/04,Martes,267,307,287
14/04,Miércoles,260,300,280
15/04,Jueves,269,309,289
16/04,Viernes,248,286,267
19/04,Lunes,266,306,286
20/04,Martes,291,335,313
21/04,Miércoles,301,347,324
22/04,Jueves,278,320,299
23/04,Viernes,290,334,312
26/04,Lunes,299,343,321
27/04,Martes,300,346,323
28/04,Miércoles,303,349,326
29/04,Jueves,319,367,343
30/04,Viernes,319,367,343
3/05,Lunes,320,368,344
4/05,Martes,342,394,368
5/05,Miércoles,333,383,358
6/05,Jueves,315,363,339
7/05,Viernes,315,363,339
10/05,Lunes,299,345,322
11/05,Martes,293,337,315
12/05,Miércoles,293,337,315
13/05,Jueves,294,338,316
