0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/08,Jueves,150,172,161
27/08,Viernes,151,173,162
30/08,Lunes,156,180,168
31/08,Martes,153,177,165
1/09,Miércoles,161,185,173
2/09,Jueves,169,195,182
3/09,Viernes,167,193,180
6/09,Lunes,158,182,170
7/09,Martes,153,175,164
8/09,Miércoles,154,178,166
9/09,Jueves,153,177,165
10/09,Viernes,170,196,183
13/09,Lunes,165,189,177
14/09,Martes,170,196,183
15/09,Miércoles,169,195,182
16/09,Jueves,188,216,202
17/09,Viernes,180,208,194
20/09,Lunes,191,219,205
21/09,Martes,196,226,211
22/09,Miércoles,197,227,212
23/09,Jueves,203,233,218
24/09,Viernes,198,228,213
27/09,Lunes,199,229,214
28/09,Martes,193,223,208
