0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/10,Lunes,172,198,185
19/10,Martes,177,203,190
20/10,Miércoles,170,196,183
21/10,Jueves,175,201,188
22/10,Viernes,170,196,183
25/10,Lunes,174,200,187
26/10,Martes,171,197,184
27/10,Miércoles,171,197,184
28/10,Jueves,176,202,189
29/10,Viernes,182,210,196
1/11,Lunes,179,207,193
2/11,Martes,181,209,195
3/11,Miércoles,184,212,198
4/11,Jueves,200,230,215
5/11,Viernes,212,244,228
8/11,Lunes,219,251,235
9/11,Martes,212,244,228
10/11,Miércoles,205,235,220
11/11,Jueves,205,235,220
12/11,Viernes,203,233,218
15/11,Lunes,188,216,202
16/11,Martes,191,219,205
17/11,Miércoles,207,239,223
18/11,Jueves,196,226,211
