0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/09,Jueves,168,194,181
10/09,Viernes,141,163,152
13/09,Lunes,134,154,144
14/09,Martes,147,169,158
15/09,Miércoles,146,168,157
16/09,Jueves,169,195,182
17/09,Viernes,172,198,185
20/09,Lunes,181,209,195
21/09,Martes,186,214,200
22/09,Miércoles,179,205,192
23/09,Jueves,178,204,191
24/09,Viernes,177,203,190
27/09,Lunes,186,214,200
28/09,Martes,176,202,189
29/09,Miércoles,180,208,194
30/09,Jueves,167,193,180
1/10,Viernes,168,194,181
4/10,Lunes,174,200,187
5/10,Martes,170,196,183
6/10,Miércoles,178,204,191
7/10,Jueves,187,215,201
8/10,Viernes,185,213,199
11/10,Lunes,175,201,188
12/10,Martes,168,194,181
