0,1,2,3,4
Fecha,Día,Min,Máx,Precio
26/04,Lunes,195,225,210
27/04,Martes,187,215,201
28/04,Miércoles,183,211,197
29/04,Jueves,181,209,195
30/04,Viernes,181,209,195
3/05,Lunes,173,199,186
4/05,Martes,157,181,169
5/05,Miércoles,153,177,165
6/05,Jueves,166,190,178
7/05,Viernes,170,196,183
10/05,Lunes,178,204,191
11/05,Martes,194,224,209
12/05,Miércoles,189,217,203
13/05,Jueves,186,214,200
14/05,Viernes,216,248,232
17/05,Lunes,211,243,227
18/05,Martes,218,250,234
19/05,Miércoles,202,232,217
20/05,Jueves,216,248,232
21/05,Viernes,236,272,254
24/05,Lunes,245,281,263
25/05,Martes,226,260,243
26/05,Miércoles,236,272,254
27/05,Jueves,244,280,262
