0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/04,Lunes,276,318,297
13/04,Martes,270,310,290
14/04,Miércoles,278,320,299
15/04,Jueves,258,296,277
16/04,Viernes,275,317,296
19/04,Lunes,301,347,324
20/04,Martes,312,360,336
21/04,Miércoles,288,332,310
22/04,Jueves,301,347,324
23/04,Viernes,311,357,334
26/04,Lunes,312,360,336
27/04,Martes,316,364,340
28/04,Miércoles,332,382,357
29/04,Jueves,332,382,357
30/04,Viernes,333,383,358
3/05,Lunes,356,410,383
4/05,Martes,347,399,373
5/05,Miércoles,329,379,354
6/05,Jueves,329,379,354
7/05,Viernes,312,360,336
10/05,Lunes,305,351,328
11/05,Martes,305,351,328
12/05,Miércoles,306,352,329
13/05,Jueves,297,341,319
