0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/04,Jueves,235,271,253
9/04,Viernes,258,296,277
12/04,Lunes,267,307,287
13/04,Martes,246,284,265
14/04,Miércoles,258,296,277
15/04,Jueves,265,305,285
16/04,Viernes,266,306,286
19/04,Lunes,269,309,289
20/04,Martes,283,325,304
21/04,Miércoles,283,325,304
22/04,Jueves,284,326,305
23/04,Viernes,303,349,326
26/04,Lunes,296,340,318
27/04,Martes,280,322,301
28/04,Miércoles,280,322,301
29/04,Jueves,266,306,286
30/04,Viernes,259,299,279
3/05,Lunes,259,299,279
4/05,Martes,260,300,280
5/05,Miércoles,252,290,271
6/05,Jueves,258,296,277
7/05,Viernes,259,297,278
10/05,Lunes,243,279,261
11/05,Martes,230,264,247
