0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/04,Martes,255,293,274
28/04,Miércoles,253,291,272
29/04,Jueves,236,272,254
30/04,Viernes,226,260,243
3/05,Lunes,221,255,238
4/05,Martes,219,251,235
5/05,Miércoles,219,251,235
6/05,Jueves,208,240,224
7/05,Viernes,190,218,204
10/05,Lunes,185,213,199
11/05,Martes,200,230,215
12/05,Miércoles,206,236,221
13/05,Jueves,215,247,231
14/05,Viernes,235,271,253
17/05,Lunes,228,262,245
18/05,Martes,224,258,241
19/05,Miércoles,259,299,279
20/05,Jueves,254,292,273
21/05,Viernes,262,302,282
24/05,Lunes,243,279,261
25/05,Martes,259,299,279
26/05,Miércoles,284,326,305
27/05,Jueves,294,338,316
28/05,Viernes,272,312,292
