0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/08,Viernes,149,171,160
16/08,Lunes,153,177,165
17/08,Martes,153,175,164
18/08,Miércoles,169,195,182
19/08,Jueves,163,187,175
20/08,Viernes,172,198,185
23/08,Lunes,178,204,191
24/08,Martes,179,205,192
25/08,Miércoles,184,212,198
26/08,Jueves,180,208,194
27/08,Viernes,181,209,195
30/08,Lunes,177,203,190
31/08,Martes,175,201,188
1/09,Miércoles,180,208,194
2/09,Jueves,181,209,195
3/09,Viernes,189,217,203
6/09,Lunes,193,223,208
7/09,Martes,199,229,214
8/09,Miércoles,202,232,217
9/09,Jueves,205,235,220
10/09,Viernes,210,242,226
13/09,Lunes,216,248,232
14/09,Martes,236,272,254
15/09,Miércoles,224,258,241
