0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/09,Lunes,162,186,174
21/09,Martes,158,182,170
22/09,Miércoles,164,188,176
23/09,Jueves,167,193,180
24/09,Viernes,164,188,176
27/09,Lunes,168,194,181
28/09,Martes,173,199,186
29/09,Miércoles,167,193,180
30/09,Jueves,168,194,181
1/10,Viernes,170,196,183
4/10,Lunes,143,165,154
5/10,Martes,135,155,145
6/10,Miércoles,148,170,159
7/10,Jueves,147,169,158
8/10,Viernes,170,196,183
11/10,Lunes,173,199,186
12/10,Martes,182,210,196
13/10,Miércoles,187,215,201
14/10,Jueves,179,207,193
15/10,Viernes,179,205,192
18/10,Lunes,178,204,191
19/10,Martes,187,215,201
20/10,Miércoles,177,203,190
21/10,Jueves,181,209,195
