0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/06,Martes,166,190,178
2/06,Miércoles,153,175,164
3/06,Jueves,140,161,150
4/06,Viernes,136,156,146
7/06,Lunes,147,169,158
8/06,Martes,146,168,157
9/06,Miércoles,169,195,182
10/06,Jueves,143,165,154
11/06,Viernes,135,155,145
14/06,Lunes,115,133,124
15/06,Martes,130,150,140
16/06,Miércoles,110,126,118
17/06,Jueves,114,132,123
18/06,Viernes,109,125,117
21/06,Lunes,108,124,116
22/06,Martes,99,113,106
23/06,Miércoles,101,117,109
24/06,Jueves,104,120,112
25/06,Viernes,87,101,94
28/06,Lunes,92,106,99
29/06,Martes,86,98,92
30/06,Miércoles,96,110,103
1/07,Jueves,97,111,104
2/07,Viernes,94,108,101
