0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/09,Miércoles,130,150,140
30/09,Jueves,130,150,140
1/10,Viernes,129,149,139
4/10,Lunes,120,138,129
5/10,Martes,122,140,131
6/10,Miércoles,133,153,143
7/10,Jueves,126,144,135
8/10,Viernes,112,128,120
11/10,Lunes,108,124,116
12/10,Martes,109,125,117
13/10,Miércoles,105,121,113
14/10,Jueves,103,119,111
15/10,Viernes,107,123,115
18/10,Lunes,109,125,117
19/10,Martes,107,123,115
20/10,Miércoles,110,126,118
21/10,Jueves,113,129,121
22/10,Viernes,109,125,117
25/10,Lunes,109,125,117
26/10,Martes,110,126,118
27/10,Miércoles,92,106,99
28/10,Jueves,86,100,93
29/10,Viernes,95,109,102
1/11,Lunes,94,108,101
