0,1,2,3,4
Fecha,Día,Min,Máx,Precio
14/07,Miércoles,120,138,129
15/07,Jueves,119,137,128
16/07,Viernes,119,137,128
19/07,Lunes,118,136,127
20/07,Martes,120,138,129
21/07,Miércoles,115,133,124
22/07,Jueves,114,132,123
23/07,Viernes,115,133,124
26/07,Lunes,110,126,118
27/07,Martes,113,131,122
28/07,Miércoles,116,134,125
29/07,Jueves,116,134,125
30/07,Viernes,111,127,119
2/08,Lunes,111,127,119
3/08,Martes,116,134,125
4/08,Miércoles,121,139,130
5/08,Jueves,126,146,136
6/08,Viernes,128,148,138
9/08,Lunes,119,137,128
10/08,Martes,124,142,133
11/08,Miércoles,134,154,144
12/08,Jueves,128,148,138
13/08,Viernes,108,124,116
16/08,Lunes,110,126,118
