0,1,2,3,4
Fecha,Día,Min,Máx,Precio
23/09,Jueves,164,188,176
24/09,Viernes,155,179,167
27/09,Lunes,139,159,149
28/09,Martes,134,154,144
29/09,Miércoles,135,155,145
30/09,Jueves,131,151,141
1/10,Viernes,128,148,138
4/10,Lunes,133,153,143
5/10,Martes,136,156,146
6/10,Miércoles,133,153,143
7/10,Jueves,137,157,147
8/10,Viernes,140,162,151
11/10,Lunes,136,156,146
12/10,Martes,137,157,147
13/10,Miércoles,138,158,148
14/10,Jueves,115,133,124
15/10,Viernes,109,125,117
18/10,Lunes,119,137,128
19/10,Martes,118,136,127
20/10,Miércoles,137,157,147
21/10,Jueves,139,159,149
22/10,Viernes,146,168,157
25/10,Lunes,150,172,161
26/10,Martes,143,165,154
