0,1,2,3,4
Fecha,Día,Min,Máx,Precio
19/10,Martes,169,195,182
20/10,Miércoles,166,190,178
21/10,Jueves,173,199,186
22/10,Viernes,177,203,190
25/10,Lunes,182,210,196
26/10,Martes,176,202,189
27/10,Miércoles,180,208,194
28/10,Jueves,176,202,189
29/10,Viernes,179,207,193
1/11,Lunes,177,203,190
2/11,Martes,177,203,190
3/11,Miércoles,181,209,195
4/11,Jueves,188,216,202
5/11,Viernes,185,213,199
8/11,Lunes,187,215,201
9/11,Martes,190,218,204
10/11,Miércoles,206,236,221
11/11,Jueves,218,250,234
12/11,Viernes,224,258,241
15/11,Lunes,217,249,233
16/11,Martes,208,240,224
17/11,Miércoles,208,240,224
18/11,Jueves,206,238,222
19/11,Viernes,192,220,206
