0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/06,Miércoles,139,159,149
10/06,Jueves,141,163,152
11/06,Viernes,137,157,147
14/06,Lunes,126,146,136
15/06,Martes,130,150,140
16/06,Miércoles,133,153,143
17/06,Jueves,129,149,139
18/06,Viernes,142,164,153
21/06,Lunes,148,170,159
22/06,Martes,137,157,147
23/06,Miércoles,125,143,134
24/06,Jueves,122,140,131
25/06,Viernes,132,152,142
28/06,Lunes,131,151,141
29/06,Martes,153,175,164
30/06,Miércoles,128,148,138
1/07,Jueves,121,139,130
2/07,Viernes,103,119,111
5/07,Lunes,116,134,125
6/07,Martes,98,112,105
7/07,Miércoles,102,118,110
8/07,Jueves,97,111,104
9/07,Viernes,96,110,103
12/07,Lunes,88,102,95
