0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/10,Lunes,160,184,172
5/10,Martes,163,187,175
6/10,Miércoles,177,203,190
7/10,Jueves,187,215,201
8/10,Viernes,193,221,207
11/10,Lunes,186,214,200
12/10,Martes,179,207,193
13/10,Miércoles,179,207,193
14/10,Jueves,179,205,192
15/10,Viernes,166,190,178
18/10,Lunes,168,194,181
19/10,Martes,183,211,197
20/10,Miércoles,173,199,186
21/10,Jueves,154,178,166
22/10,Viernes,150,172,161
25/10,Lunes,151,173,162
26/10,Martes,146,168,157
27/10,Miércoles,143,165,154
28/10,Jueves,148,170,159
29/10,Viernes,151,173,162
1/11,Lunes,148,170,159
2/11,Martes,152,174,163
3/11,Miércoles,155,179,167
4/11,Jueves,150,172,161
