0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/05,Viernes,169,195,182
24/05,Lunes,177,203,190
25/05,Martes,167,193,180
26/05,Miércoles,166,190,178
27/05,Jueves,152,174,163
28/05,Viernes,155,179,167
31/05,Lunes,160,184,172
1/06,Martes,134,154,144
2/06,Miércoles,140,162,151
3/06,Jueves,130,150,140
4/06,Viernes,145,167,156
7/06,Lunes,146,168,157
8/06,Martes,142,164,153
9/06,Miércoles,141,163,152
10/06,Jueves,164,188,176
11/06,Viernes,169,195,182
14/06,Lunes,185,213,199
15/06,Martes,179,207,193
16/06,Miércoles,183,211,197
17/06,Jueves,194,224,209
18/06,Viernes,192,220,206
21/06,Lunes,191,219,205
22/06,Martes,200,230,215
23/06,Miércoles,221,255,238
