0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/06,Lunes,139,159,149
22/06,Martes,129,149,139
23/06,Miércoles,129,149,139
24/06,Jueves,123,141,132
25/06,Viernes,120,138,129
28/06,Lunes,126,146,136
29/06,Martes,134,154,144
30/06,Miércoles,133,153,143
1/07,Jueves,129,149,139
2/07,Viernes,126,144,135
5/07,Lunes,135,155,145
6/07,Martes,134,154,144
7/07,Miércoles,123,141,132
8/07,Jueves,126,144,135
9/07,Viernes,122,140,131
12/07,Lunes,113,129,121
13/07,Martes,116,134,125
14/07,Miércoles,119,137,128
15/07,Jueves,115,133,124
16/07,Viernes,127,147,137
19/07,Lunes,133,153,143
20/07,Martes,123,141,132
21/07,Miércoles,113,129,121
22/07,Jueves,110,126,118
