0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/05,Lunes,403,463,433
11/05,Martes,405,467,436
12/05,Miércoles,395,455,425
13/05,Jueves,393,453,423
14/05,Viernes,457,525,491
17/05,Lunes,473,545,509
18/05,Martes,518,596,557
19/05,Miércoles,503,579,541
20/05,Jueves,513,591,552
21/05,Viernes,546,628,587
24/05,Lunes,539,621,580
25/05,Martes,537,617,577
26/05,Miércoles,564,648,606
27/05,Jueves,623,717,670
28/05,Viernes,619,713,666
31/05,Lunes,578,664,621
1/06,Martes,551,635,593
2/06,Miércoles,540,622,581
3/06,Jueves,534,614,574
4/06,Viernes,533,613,573
7/06,Lunes,509,585,547
8/06,Martes,463,533,498
9/06,Miércoles,452,520,486
10/06,Jueves,487,561,524
