0,1,2,3,4
Fecha,Día,Min,Máx,Precio
16/08,Lunes,174,200,187
17/08,Martes,173,199,186
18/08,Miércoles,192,220,206
19/08,Jueves,185,213,199
20/08,Viernes,191,219,205
23/08,Lunes,190,218,204
24/08,Martes,211,243,227
25/08,Miércoles,203,233,218
26/08,Jueves,214,246,230
27/08,Viernes,220,254,237
30/08,Lunes,222,256,239
31/08,Martes,229,263,246
1/09,Miércoles,224,258,241
2/09,Jueves,226,260,243
3/09,Viernes,220,254,237
6/09,Lunes,218,250,234
7/09,Martes,224,258,241
8/09,Miércoles,226,260,243
9/09,Jueves,235,271,253
10/09,Viernes,242,278,260
13/09,Lunes,248,286,267
14/09,Martes,251,289,270
15/09,Miércoles,255,293,274
16/09,Jueves,262,302,282
