0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/05,Lunes,243,279,261
4/05,Martes,247,285,266
5/05,Miércoles,263,303,283
6/05,Jueves,259,299,279
7/05,Viernes,259,297,278
10/05,Lunes,272,312,292
11/05,Martes,300,346,323
12/05,Miércoles,299,343,321
13/05,Jueves,278,320,299
14/05,Viernes,266,306,286
17/05,Lunes,260,300,280
18/05,Martes,258,296,277
19/05,Miércoles,258,296,277
20/05,Jueves,246,282,264
21/05,Viernes,223,257,240
24/05,Lunes,218,250,234
25/05,Martes,234,270,252
26/05,Miércoles,241,277,259
27/05,Jueves,251,289,270
28/05,Viernes,274,316,295
31/05,Lunes,266,306,286
1/06,Martes,262,302,282
2/06,Miércoles,304,350,327
3/06,Jueves,297,341,319
