0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/10,Miércoles,167,193,180
7/10,Jueves,165,189,177
8/10,Viernes,166,192,179
11/10,Lunes,169,195,182
12/10,Martes,183,211,197
13/10,Miércoles,194,224,209
14/10,Jueves,200,230,215
15/10,Viernes,193,223,208
18/10,Lunes,186,214,200
19/10,Martes,186,214,200
20/10,Miércoles,184,212,198
21/10,Jueves,171,197,184
22/10,Viernes,174,200,187
25/10,Lunes,190,218,204
26/10,Martes,179,207,193
27/10,Miércoles,160,184,172
28/10,Jueves,155,179,167
29/10,Viernes,157,181,169
1/11,Lunes,153,175,164
2/11,Martes,150,172,161
3/11,Miércoles,154,178,166
4/11,Jueves,157,181,169
5/11,Viernes,153,177,165
8/11,Lunes,157,181,169
