0,1,2,3,4
Fecha,Día,Min,Máx,Precio
3/05,Lunes,269,309,289
4/05,Martes,265,305,285
5/05,Miércoles,264,304,284
6/05,Jueves,277,319,298
7/05,Viernes,306,352,329
10/05,Lunes,304,350,327
11/05,Martes,284,326,305
12/05,Miércoles,271,311,291
13/05,Jueves,265,305,285
14/05,Viernes,262,302,282
17/05,Lunes,262,302,282
18/05,Martes,250,288,269
19/05,Miércoles,228,262,245
20/05,Jueves,222,256,239
21/05,Viernes,240,276,258
24/05,Lunes,246,284,265
25/05,Martes,257,295,276
26/05,Miércoles,281,323,302
27/05,Jueves,272,314,293
28/05,Viernes,269,309,289
31/05,Lunes,312,358,335
1/06,Martes,304,350,327
2/06,Miércoles,314,362,338
3/06,Jueves,291,335,313
