0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/10,Lunes,161,185,173
12/10,Martes,161,185,173
13/10,Miércoles,166,190,178
14/10,Jueves,171,197,184
15/10,Viernes,168,194,181
18/10,Lunes,170,196,183
19/10,Martes,173,199,186
20/10,Miércoles,188,216,202
21/10,Jueves,199,229,214
22/10,Viernes,205,235,220
25/10,Lunes,198,228,213
26/10,Martes,191,219,205
27/10,Miércoles,191,219,205
28/10,Jueves,189,217,203
29/10,Viernes,176,202,189
1/11,Lunes,179,205,192
2/11,Martes,194,224,209
3/11,Miércoles,184,212,198
4/11,Jueves,165,189,177
5/11,Viernes,159,183,171
8/11,Lunes,161,185,173
9/11,Martes,156,180,168
10/11,Miércoles,153,177,165
11/11,Jueves,159,183,171
