0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,148,170,159
25/05,Martes,126,146,136
26/05,Miércoles,143,165,154
27/05,Jueves,120,138,129
28/05,Viernes,126,144,135
31/05,Lunes,119,137,128
1/06,Martes,118,136,127
2/06,Miércoles,109,125,117
3/06,Jueves,112,128,120
4/06,Viernes,114,132,123
7/06,Lunes,96,110,103
8/06,Martes,100,116,108
9/06,Miércoles,93,107,100
10/06,Jueves,104,120,112
11/06,Viernes,105,121,113
14/06,Lunes,102,118,110
15/06,Martes,101,117,109
16/06,Miércoles,117,135,126
17/06,Jueves,122,140,131
18/06,Viernes,133,153,143
21/06,Lunes,129,149,139
22/06,Martes,132,152,142
23/06,Miércoles,140,162,151
24/06,Jueves,139,159,149
