0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/04,Martes,231,265,248
14/04,Miércoles,267,307,287
15/04,Jueves,260,300,280
16/04,Viernes,269,309,289
19/04,Lunes,248,286,267
20/04,Martes,266,306,286
21/04,Miércoles,291,335,313
22/04,Jueves,301,347,324
23/04,Viernes,278,320,299
26/04,Lunes,290,334,312
27/04,Martes,299,343,321
28/04,Miércoles,300,346,323
29/04,Jueves,303,349,326
30/04,Viernes,319,367,343
3/05,Lunes,319,367,343
4/05,Martes,320,368,344
5/05,Miércoles,342,394,368
6/05,Jueves,333,383,358
7/05,Viernes,315,363,339
10/05,Lunes,315,363,339
11/05,Martes,299,345,322
12/05,Miércoles,293,337,315
13/05,Jueves,293,337,315
14/05,Viernes,294,338,316
