0,1,2,3,4
Fecha,Día,Min,Máx,Precio
6/05,Jueves,341,393,367
7/05,Viernes,374,430,402
10/05,Lunes,364,418,391
11/05,Martes,371,427,399
12/05,Miércoles,394,454,424
13/05,Jueves,390,448,419
14/05,Viernes,388,446,417
17/05,Lunes,407,469,438
18/05,Martes,450,518,484
19/05,Miércoles,447,515,481
20/05,Jueves,417,479,448
21/05,Viernes,398,458,428
24/05,Lunes,391,449,420
25/05,Martes,386,444,415
26/05,Miércoles,385,443,414
27/05,Jueves,367,423,395
28/05,Viernes,335,385,360
31/05,Lunes,326,376,351
1/06,Martes,352,406,379
2/06,Miércoles,362,416,389
3/06,Jueves,378,434,406
4/06,Viernes,413,475,444
7/06,Lunes,400,460,430
8/06,Martes,394,454,424
