0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/05,Jueves,169,195,182
28/05,Viernes,196,226,211
31/05,Lunes,166,190,178
1/06,Martes,155,179,167
2/06,Miércoles,133,153,143
3/06,Jueves,151,173,162
4/06,Viernes,126,146,136
7/06,Lunes,132,152,142
8/06,Martes,126,144,135
9/06,Miércoles,125,143,134
10/06,Jueves,114,132,123
11/06,Viernes,117,135,126
14/06,Lunes,120,138,129
15/06,Martes,100,116,108
16/06,Miércoles,106,122,114
17/06,Jueves,99,113,106
18/06,Viernes,110,126,118
21/06,Lunes,111,127,119
22/06,Martes,108,124,116
23/06,Miércoles,107,123,115
24/06,Jueves,124,142,133
25/06,Viernes,128,148,138
28/06,Lunes,140,162,151
29/06,Martes,137,157,147
