0,1,2,3,4
Fecha,Día,Min,Máx,Precio
15/10,Viernes,172,198,185
18/10,Lunes,177,203,190
19/10,Martes,170,196,183
20/10,Miércoles,175,201,188
21/10,Jueves,170,196,183
22/10,Viernes,174,200,187
25/10,Lunes,171,197,184
26/10,Martes,171,197,184
27/10,Miércoles,176,202,189
28/10,Jueves,182,210,196
29/10,Viernes,179,207,193
1/11,Lunes,181,209,195
2/11,Martes,184,212,198
3/11,Miércoles,200,230,215
4/11,Jueves,212,244,228
5/11,Viernes,219,251,235
8/11,Lunes,212,244,228
9/11,Martes,205,235,220
10/11,Miércoles,205,235,220
11/11,Jueves,203,233,218
12/11,Viernes,188,216,202
15/11,Lunes,191,219,205
16/11,Martes,207,239,223
17/11,Miércoles,196,226,211
