0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/09,Miércoles,150,172,161
2/09,Jueves,149,171,160
3/09,Viernes,148,170,159
6/09,Lunes,155,179,167
7/09,Martes,147,169,158
8/09,Miércoles,151,173,162
9/09,Jueves,140,161,150
10/09,Viernes,140,162,151
13/09,Lunes,145,167,156
14/09,Martes,142,164,153
15/09,Miércoles,149,171,160
16/09,Jueves,157,181,169
17/09,Viernes,155,179,167
20/09,Lunes,147,169,158
21/09,Martes,141,163,152
22/09,Miércoles,143,165,154
23/09,Jueves,143,165,154
24/09,Viernes,159,183,171
27/09,Lunes,153,177,165
28/09,Martes,158,182,170
29/09,Miércoles,157,181,169
30/09,Jueves,175,201,188
1/10,Viernes,167,193,180
4/10,Lunes,177,203,190
