0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/10,Viernes,187,215,201
1/11,Lunes,169,195,182
2/11,Martes,171,197,184
3/11,Miércoles,176,202,189
4/11,Jueves,170,196,183
5/11,Viernes,175,201,188
8/11,Lunes,169,195,182
9/11,Martes,161,185,173
10/11,Miércoles,177,203,190
11/11,Jueves,179,207,193
12/11,Viernes,181,209,195
15/11,Lunes,179,207,193
16/11,Martes,176,202,189
17/11,Miércoles,184,212,198
18/11,Jueves,188,216,202
19/11,Viernes,193,223,208
22/11,Lunes,186,214,200
23/11,Martes,191,219,205
24/11,Miércoles,185,213,199
25/11,Jueves,190,218,204
26/11,Viernes,187,215,201
29/11,Lunes,187,215,201
30/11,Martes,192,220,206
1/12,Miércoles,199,229,214
