0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,143,165,154
25/05,Martes,162,186,174
26/05,Miércoles,136,156,146
27/05,Jueves,142,164,153
28/05,Viernes,135,155,145
31/05,Lunes,133,153,143
1/06,Martes,122,140,131
2/06,Miércoles,126,144,135
3/06,Jueves,129,149,139
4/06,Viernes,109,125,117
7/06,Lunes,114,132,123
8/06,Martes,106,122,114
9/06,Miércoles,118,136,127
10/06,Jueves,119,137,128
11/06,Viernes,116,134,125
14/06,Lunes,115,133,124
15/06,Martes,134,154,144
16/06,Miércoles,139,159,149
17/06,Jueves,152,174,163
18/06,Viernes,147,169,158
21/06,Lunes,150,172,161
22/06,Martes,159,183,171
23/06,Miércoles,157,181,169
24/06,Jueves,156,180,168
