0,1,2,3,4
Fecha,Día,Min,Máx,Precio
31/05,Lunes,140,162,151
1/06,Martes,128,148,138
2/06,Miércoles,125,143,134
3/06,Jueves,135,155,145
4/06,Viernes,134,154,144
7/06,Lunes,155,179,167
8/06,Martes,131,151,141
9/06,Miércoles,123,141,132
10/06,Jueves,105,121,113
11/06,Viernes,119,137,128
14/06,Lunes,100,116,108
15/06,Martes,105,121,113
16/06,Miércoles,100,114,107
17/06,Jueves,99,113,106
18/06,Viernes,90,104,97
21/06,Lunes,93,107,100
22/06,Martes,96,110,103
23/06,Miércoles,81,93,87
24/06,Jueves,85,97,91
25/06,Viernes,78,90,84
28/06,Lunes,87,101,94
29/06,Martes,88,102,95
30/06,Miércoles,86,100,93
1/07,Jueves,86,98,92
