0,1,2,3,4
Fecha,Día,Min,Máx,Precio
23/06,Miércoles,98,112,105
24/06,Jueves,99,113,106
25/06,Viernes,97,111,104
28/06,Lunes,90,104,97
29/06,Martes,90,104,97
30/06,Miércoles,86,98,92
1/07,Jueves,84,96,90
2/07,Viernes,88,102,95
5/07,Lunes,93,107,100
6/07,Martes,92,106,99
7/07,Miércoles,89,103,96
8/07,Jueves,87,101,94
9/07,Viernes,94,108,101
12/07,Lunes,93,107,100
13/07,Martes,86,98,92
14/07,Miércoles,87,101,94
15/07,Jueves,85,97,91
16/07,Viernes,78,90,84
19/07,Lunes,81,93,87
20/07,Martes,83,95,89
21/07,Miércoles,81,93,87
22/07,Jueves,89,103,96
23/07,Viernes,93,107,100
26/07,Lunes,86,98,92
