0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/07,Viernes,132,152,142
2/08,Lunes,138,158,148
3/08,Martes,141,163,152
4/08,Miércoles,145,167,156
5/08,Jueves,147,169,158
6/08,Viernes,149,171,160
9/08,Lunes,153,177,165
10/08,Martes,157,181,169
11/08,Miércoles,172,198,185
12/08,Jueves,163,187,175
13/08,Viernes,154,178,166
16/08,Lunes,153,177,165
17/08,Martes,153,175,164
18/08,Miércoles,146,168,157
19/08,Jueves,140,162,151
20/08,Viernes,140,161,150
23/08,Lunes,138,158,148
24/08,Martes,137,157,147
25/08,Miércoles,137,157,147
26/08,Jueves,136,156,146
27/08,Viernes,139,159,149
30/08,Lunes,133,153,143
31/08,Martes,131,151,141
1/09,Miércoles,132,152,142
