0,1,2,3,4
Fecha,Día,Min,Máx,Precio
15/10,Viernes,170,196,183
18/10,Lunes,164,188,176
19/10,Martes,167,193,180
20/10,Miércoles,163,187,175
21/10,Jueves,166,192,179
22/10,Viernes,164,188,176
25/10,Lunes,164,188,176
26/10,Martes,168,194,181
27/10,Miércoles,175,201,188
28/10,Jueves,172,198,185
29/10,Viernes,174,200,187
1/11,Lunes,177,203,190
2/11,Martes,192,220,206
3/11,Miércoles,203,233,218
4/11,Jueves,209,241,225
5/11,Viernes,203,233,218
8/11,Lunes,195,225,210
9/11,Martes,195,225,210
10/11,Miércoles,193,223,208
11/11,Jueves,179,207,193
12/11,Viernes,182,210,196
15/11,Lunes,198,228,213
16/11,Martes,188,216,202
17/11,Miércoles,167,193,180
