0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/08,Martes,134,154,144
11/08,Miércoles,141,163,152
12/08,Jueves,146,168,157
13/08,Viernes,147,169,158
16/08,Lunes,152,174,163
17/08,Martes,149,171,160
18/08,Miércoles,150,172,161
19/08,Jueves,146,168,157
20/08,Viernes,144,166,155
23/08,Lunes,149,171,160
24/08,Martes,150,172,161
25/08,Miércoles,156,180,168
26/08,Jueves,160,184,172
27/08,Viernes,165,189,177
30/08,Lunes,166,192,179
31/08,Martes,169,195,182
1/09,Miércoles,174,200,187
2/09,Jueves,179,205,192
3/09,Viernes,195,225,210
6/09,Lunes,185,213,199
7/09,Martes,176,202,189
8/09,Miércoles,175,201,188
9/09,Jueves,174,200,187
10/09,Viernes,167,193,180
