0,1,2,3,4
Fecha,Día,Min,Máx,Precio
10/09,Viernes,168,194,181
13/09,Lunes,170,196,183
14/09,Martes,143,165,154
15/09,Miércoles,135,155,145
16/09,Jueves,148,170,159
17/09,Viernes,147,169,158
20/09,Lunes,170,196,183
21/09,Martes,173,199,186
22/09,Miércoles,182,210,196
23/09,Jueves,187,215,201
24/09,Viernes,179,207,193
27/09,Lunes,179,205,192
28/09,Martes,178,204,191
29/09,Miércoles,187,215,201
30/09,Jueves,177,203,190
1/10,Viernes,181,209,195
4/10,Lunes,168,194,181
5/10,Martes,169,195,182
6/10,Miércoles,175,201,188
7/10,Jueves,171,197,184
8/10,Viernes,179,205,192
11/10,Lunes,188,216,202
12/10,Martes,186,214,200
13/10,Miércoles,176,202,189
