0,1,2,3,4
Fecha,Día,Min,Máx,Precio
22/04,Jueves,243,279,261
23/04,Viernes,232,266,249
26/04,Lunes,211,243,227
27/04,Martes,206,236,221
28/04,Miércoles,221,255,238
29/04,Jueves,227,261,244
30/04,Viernes,237,273,255
3/05,Lunes,259,299,279
4/05,Martes,251,289,270
5/05,Miércoles,247,285,266
6/05,Jueves,286,330,308
7/05,Viernes,280,322,301
10/05,Lunes,289,333,311
11/05,Martes,268,308,288
12/05,Miércoles,286,330,308
13/05,Jueves,313,361,337
14/05,Viernes,325,373,349
17/05,Lunes,299,345,322
18/05,Martes,312,360,336
19/05,Miércoles,322,370,346
20/05,Jueves,324,372,348
21/05,Viernes,327,377,352
24/05,Lunes,344,396,370
25/05,Martes,344,396,370
