0,1,2,3,4
Fecha,Día,Min,Máx,Precio
29/04,Jueves,240,276,258
30/04,Viernes,252,290,271
3/05,Lunes,279,321,300
4/05,Martes,277,319,298
5/05,Miércoles,259,297,278
6/05,Jueves,247,285,266
7/05,Viernes,243,279,261
10/05,Lunes,240,276,258
11/05,Martes,240,276,258
12/05,Miércoles,229,263,246
13/05,Jueves,208,240,224
14/05,Viernes,203,233,218
17/05,Lunes,219,251,235
18/05,Martes,224,258,241
19/05,Miércoles,233,269,251
20/05,Jueves,255,293,274
21/05,Viernes,247,285,266
24/05,Lunes,244,280,262
25/05,Martes,282,324,303
26/05,Miércoles,275,317,296
27/05,Jueves,285,327,306
28/05,Viernes,263,303,283
31/05,Lunes,282,324,303
1/06,Martes,309,355,332
