0,1,2,3,4
Fecha,Día,Min,Máx,Precio
1/10,Viernes,151,173,162
4/10,Lunes,155,179,167
5/10,Martes,151,173,162
6/10,Miércoles,145,167,156
7/10,Jueves,145,167,156
8/10,Viernes,144,166,155
11/10,Lunes,134,154,144
12/10,Martes,136,156,146
13/10,Miércoles,148,170,159
14/10,Jueves,140,161,150
15/10,Viernes,125,143,134
18/10,Lunes,121,139,130
19/10,Martes,122,140,131
20/10,Miércoles,118,136,127
21/10,Jueves,115,133,124
22/10,Viernes,119,137,128
25/10,Lunes,122,140,131
26/10,Martes,119,137,128
27/10,Miércoles,122,140,131
28/10,Jueves,125,143,134
29/10,Viernes,120,138,129
1/11,Lunes,121,139,130
2/11,Martes,122,140,131
3/11,Miércoles,102,118,110
