0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/05,Jueves,201,231,216
28/05,Viernes,199,229,214
31/05,Lunes,231,265,248
1/06,Martes,194,224,209
2/06,Miércoles,182,210,196
3/06,Jueves,156,180,168
4/06,Viernes,177,203,190
7/06,Lunes,149,171,160
8/06,Martes,155,179,167
9/06,Miércoles,147,169,158
10/06,Jueves,145,167,156
11/06,Viernes,133,153,143
14/06,Lunes,137,157,147
15/06,Martes,140,162,151
16/06,Miércoles,118,136,127
17/06,Jueves,125,143,134
18/06,Viernes,115,133,124
21/06,Lunes,128,148,138
22/06,Martes,129,149,139
23/06,Miércoles,126,146,136
24/06,Jueves,126,144,135
25/06,Viernes,146,168,157
28/06,Lunes,152,174,163
29/06,Martes,166,192,179
