0,1,2,3,4
Fecha,Día,Min,Máx,Precio
13/07,Martes,124,142,133
14/07,Miércoles,124,142,133
15/07,Jueves,123,141,132
16/07,Viernes,125,143,134
19/07,Lunes,120,138,129
20/07,Martes,119,137,128
21/07,Miércoles,120,138,129
22/07,Jueves,114,132,123
23/07,Viernes,118,136,127
26/07,Lunes,121,139,130
27/07,Martes,121,139,130
28/07,Miércoles,115,133,124
29/07,Jueves,115,133,124
30/07,Viernes,121,139,130
2/08,Lunes,126,144,135
3/08,Martes,131,151,141
4/08,Miércoles,133,153,143
5/08,Jueves,124,142,133
6/08,Viernes,129,149,139
9/08,Lunes,140,161,150
10/08,Martes,134,154,144
11/08,Miércoles,113,129,121
12/08,Jueves,114,132,123
13/08,Viernes,112,128,120
