0,1,2,3,4
Fecha,Día,Min,Máx,Precio
18/10,Lunes,169,195,182
19/10,Martes,166,190,178
20/10,Miércoles,173,199,186
21/10,Jueves,177,203,190
22/10,Viernes,182,210,196
25/10,Lunes,176,202,189
26/10,Martes,180,208,194
27/10,Miércoles,176,202,189
28/10,Jueves,179,207,193
29/10,Viernes,177,203,190
1/11,Lunes,177,203,190
2/11,Martes,181,209,195
3/11,Miércoles,188,216,202
4/11,Jueves,185,213,199
5/11,Viernes,187,215,201
8/11,Lunes,190,218,204
9/11,Martes,206,236,221
10/11,Miércoles,218,250,234
11/11,Jueves,224,258,241
12/11,Viernes,217,249,233
15/11,Lunes,208,240,224
16/11,Martes,208,240,224
17/11,Miércoles,206,238,222
18/11,Jueves,192,220,206
