0,1,2,3,4
Fecha,Día,Min,Máx,Precio
30/08,Lunes,163,187,175
31/08,Martes,171,197,184
1/09,Miércoles,162,186,174
2/09,Jueves,166,190,178
3/09,Viernes,153,177,165
6/09,Lunes,154,178,166
7/09,Martes,160,184,172
8/09,Miércoles,156,180,168
9/09,Jueves,164,188,176
10/09,Viernes,172,198,185
13/09,Lunes,170,196,183
14/09,Martes,161,185,173
15/09,Miércoles,155,179,167
16/09,Jueves,157,181,169
17/09,Viernes,156,180,168
20/09,Lunes,173,199,186
21/09,Martes,167,193,180
22/09,Miércoles,173,199,186
23/09,Jueves,172,198,185
24/09,Viernes,192,220,206
27/09,Lunes,184,212,198
28/09,Martes,194,224,209
29/09,Miércoles,200,230,215
30/09,Jueves,202,232,217
