0,1,2,3,4
Fecha,Día,Min,Máx,Precio
12/08,Jueves,164,188,176
13/08,Viernes,163,187,175
16/08,Lunes,181,209,195
17/08,Martes,174,200,187
18/08,Miércoles,183,211,197
19/08,Jueves,189,217,203
20/08,Viernes,190,218,204
23/08,Lunes,195,225,210
24/08,Martes,192,220,206
25/08,Miércoles,193,221,207
26/08,Jueves,188,216,202
27/08,Viernes,186,214,200
30/08,Lunes,192,220,206
31/08,Martes,193,221,207
1/09,Miércoles,201,231,216
2/09,Jueves,206,238,222
3/09,Viernes,212,244,228
6/09,Lunes,215,247,231
7/09,Martes,218,250,234
8/09,Miércoles,224,258,241
9/09,Jueves,230,264,247
10/09,Viernes,252,290,271
13/09,Lunes,239,275,257
14/09,Martes,227,261,244
