0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/06,Jueves,129,149,139
25/06,Viernes,124,142,133
28/06,Lunes,104,120,112
29/06,Martes,106,122,114
30/06,Miércoles,103,119,111
1/07,Jueves,97,111,104
2/07,Viernes,97,111,104
5/07,Lunes,92,106,99
6/07,Martes,89,103,96
7/07,Miércoles,94,108,101
8/07,Jueves,100,114,107
9/07,Viernes,99,113,106
12/07,Lunes,96,110,103
13/07,Martes,93,107,100
14/07,Miércoles,100,114,107
15/07,Jueves,99,113,106
16/07,Viernes,90,104,97
19/07,Lunes,92,106,99
20/07,Martes,89,103,96
21/07,Miércoles,83,95,89
22/07,Jueves,86,98,92
23/07,Viernes,87,101,94
26/07,Lunes,85,97,91
27/07,Martes,93,107,100
