0,1,2,3,4
Fecha,Día,Min,Máx,Precio
31/05,Lunes,176,202,189
1/06,Martes,191,219,205
2/06,Miércoles,190,218,204
3/06,Jueves,220,254,237
4/06,Viernes,186,214,200
7/06,Lunes,175,201,188
8/06,Martes,150,172,161
9/06,Miércoles,169,195,182
10/06,Jueves,142,164,153
11/06,Viernes,149,171,160
14/06,Lunes,141,163,152
15/06,Martes,140,161,150
16/06,Miércoles,128,148,138
17/06,Jueves,132,152,142
18/06,Viernes,136,156,146
21/06,Lunes,114,132,123
22/06,Martes,120,138,129
23/06,Miércoles,111,127,119
24/06,Jueves,124,142,133
25/06,Viernes,125,143,134
28/06,Lunes,122,140,131
29/06,Martes,121,139,130
30/06,Miércoles,140,162,151
1/07,Jueves,145,167,156
