0,1,2,3,4
Fecha,Día,Min,Máx,Precio
4/08,Miércoles,126,144,135
5/08,Jueves,126,146,136
6/08,Viernes,123,141,132
9/08,Lunes,122,140,131
10/08,Martes,126,144,135
11/08,Miércoles,126,146,136
12/08,Jueves,132,152,142
13/08,Viernes,136,156,146
16/08,Lunes,140,161,150
17/08,Martes,141,163,152
18/08,Miércoles,143,165,154
19/08,Jueves,147,169,158
20/08,Viernes,151,173,162
23/08,Lunes,166,190,178
24/08,Martes,157,181,169
25/08,Miércoles,149,171,160
26/08,Jueves,148,170,159
27/08,Viernes,147,169,158
30/08,Lunes,141,163,152
31/08,Martes,136,156,146
1/09,Miércoles,136,156,146
2/09,Jueves,134,154,144
3/09,Viernes,133,153,143
6/09,Lunes,133,153,143
