0,1,2,3,4
Fecha,Día,Min,Máx,Precio
24/05,Lunes,186,214,200
25/05,Martes,156,180,168
26/05,Miércoles,164,188,176
27/05,Jueves,155,179,167
28/05,Viernes,153,177,165
31/05,Lunes,140,162,151
1/06,Martes,144,166,155
2/06,Miércoles,148,170,159
3/06,Jueves,125,143,134
4/06,Viernes,131,151,141
7/06,Lunes,122,140,131
8/06,Martes,136,156,146
9/06,Miércoles,137,157,147
10/06,Jueves,133,153,143
11/06,Viernes,132,152,142
14/06,Lunes,153,177,165
15/06,Martes,159,183,171
16/06,Miércoles,174,200,187
17/06,Jueves,169,195,182
18/06,Viernes,173,199,186
21/06,Lunes,184,212,198
22/06,Martes,181,209,195
23/06,Miércoles,180,208,194
24/06,Jueves,190,218,204
