0,1,2,3,4
Fecha,Día,Min,Máx,Precio
21/05,Viernes,221,255,238
24/05,Lunes,186,214,200
25/05,Martes,194,224,209
26/05,Miércoles,184,212,198
27/05,Jueves,182,210,196
28/05,Viernes,167,193,180
31/05,Lunes,172,198,185
1/06,Martes,177,203,190
2/06,Miércoles,149,171,160
3/06,Jueves,156,180,168
4/06,Viernes,145,167,156
7/06,Lunes,162,186,174
8/06,Martes,163,187,175
9/06,Miércoles,159,183,171
10/06,Jueves,158,182,170
11/06,Viernes,183,211,197
14/06,Lunes,190,218,204
15/06,Martes,207,239,223
16/06,Miércoles,202,232,217
17/06,Jueves,206,236,221
18/06,Viernes,219,251,235
21/06,Lunes,216,248,232
22/06,Martes,215,247,231
23/06,Miércoles,226,260,243
