0,1,2,3,4
Fecha,Día,Min,Máx,Precio
8/10,Viernes,170,196,183
11/10,Lunes,177,203,190
12/10,Martes,174,200,187
13/10,Miércoles,176,202,189
14/10,Jueves,179,205,192
15/10,Viernes,193,223,208
18/10,Lunes,205,235,220
19/10,Martes,211,243,227
20/10,Miércoles,205,235,220
21/10,Jueves,197,227,212
22/10,Viernes,197,227,212
25/10,Lunes,195,225,210
26/10,Martes,181,209,195
27/10,Miércoles,184,212,198
28/10,Jueves,201,231,216
29/10,Viernes,190,218,204
1/11,Lunes,169,195,182
2/11,Martes,164,188,176
3/11,Miércoles,166,190,178
4/11,Jueves,161,185,173
5/11,Viernes,158,182,170
8/11,Lunes,164,188,176
9/11,Martes,167,193,180
10/11,Miércoles,164,188,176
