0,1,2,3,4
Fecha,Día,Min,Máx,Precio
27/09,Lunes,140,161,150
28/09,Martes,129,149,139
29/09,Miércoles,131,151,141
30/09,Jueves,143,165,154
1/10,Viernes,136,156,146
4/10,Lunes,121,139,130
5/10,Martes,117,135,126
6/10,Miércoles,118,136,127
7/10,Jueves,114,132,123
8/10,Viernes,113,129,121
11/10,Lunes,116,134,125
12/10,Martes,119,137,128
13/10,Miércoles,116,134,125
14/10,Jueves,119,137,128
15/10,Viernes,122,140,131
18/10,Lunes,117,135,126
19/10,Martes,118,136,127
20/10,Miércoles,119,137,128
21/10,Jueves,100,116,108
22/10,Viernes,95,109,102
25/10,Lunes,104,120,112
26/10,Martes,103,119,111
27/10,Miércoles,120,138,129
28/10,Jueves,122,140,131
