0,1,2,3,4
Fecha,Día,Min,Máx,Precio
9/09,Jueves,140,161,150
10/09,Viernes,132,152,142
13/09,Lunes,145,167,156
14/09,Martes,144,166,155
15/09,Miércoles,167,193,180
16/09,Jueves,170,196,183
17/09,Viernes,179,207,193
20/09,Lunes,184,212,198
21/09,Martes,177,203,190
22/09,Miércoles,176,202,189
23/09,Jueves,175,201,188
24/09,Viernes,183,211,197
27/09,Lunes,173,199,186
28/09,Martes,178,204,191
29/09,Miércoles,165,189,177
30/09,Jueves,166,190,178
1/10,Viernes,171,197,184
4/10,Lunes,167,193,180
5/10,Martes,175,201,188
6/10,Miércoles,184,212,198
7/10,Jueves,182,210,196
8/10,Viernes,173,199,186
11/10,Lunes,166,192,179
12/10,Martes,168,194,181
