0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/10,Lunes,166,192,179
12/10,Martes,171,197,184
13/10,Miércoles,178,204,191
14/10,Jueves,175,201,188
15/10,Viernes,177,203,190
18/10,Lunes,179,207,193
19/10,Martes,194,224,209
20/10,Miércoles,206,236,221
21/10,Jueves,212,244,228
22/10,Viernes,206,236,221
25/10,Lunes,198,228,213
26/10,Martes,198,228,213
27/10,Miércoles,196,226,211
28/10,Jueves,182,210,196
29/10,Viernes,185,213,199
1/11,Lunes,202,232,217
2/11,Martes,191,219,205
3/11,Miércoles,170,196,183
4/11,Jueves,165,189,177
5/11,Viernes,166,192,179
8/11,Lunes,162,186,174
9/11,Martes,158,182,170
10/11,Miércoles,164,188,176
11/11,Jueves,167,193,180
