0,1,2,3,4
Fecha,Día,Min,Máx,Precio
25/10,Lunes,172,198,185
26/10,Martes,177,203,190
27/10,Miércoles,171,197,184
28/10,Jueves,163,187,175
29/10,Viernes,179,205,192
1/11,Lunes,181,209,195
2/11,Martes,183,211,197
3/11,Miércoles,181,209,195
4/11,Jueves,178,204,191
5/11,Viernes,186,214,200
8/11,Lunes,190,218,204
9/11,Martes,195,225,210
10/11,Miércoles,188,216,202
11/11,Jueves,193,221,207
12/11,Viernes,187,215,201
15/11,Lunes,192,220,206
16/11,Martes,189,217,203
17/11,Miércoles,189,217,203
18/11,Jueves,193,223,208
19/11,Viernes,201,231,216
22/11,Lunes,197,227,212
23/11,Martes,199,229,214
24/11,Miércoles,203,233,218
25/11,Jueves,219,253,236
