0,1,2,3,4
Fecha,Día,Min,Máx,Precio
15/06,Martes,177,203,190
16/06,Miércoles,187,215,201
17/06,Jueves,186,214,200
18/06,Viernes,180,208,194
21/06,Lunes,176,202,189
22/06,Martes,189,217,203
23/06,Miércoles,188,216,202
24/06,Jueves,173,199,186
25/06,Viernes,177,203,190
28/06,Lunes,171,197,184
29/06,Martes,158,182,170
30/06,Miércoles,163,187,175
1/07,Jueves,166,192,179
2/07,Viernes,162,186,174
5/07,Lunes,179,205,192
6/07,Martes,186,214,200
7/07,Miércoles,172,198,185
8/07,Jueves,157,181,169
9/07,Viernes,153,177,165
12/07,Lunes,166,192,179
13/07,Martes,166,190,178
14/07,Miércoles,192,220,206
15/07,Jueves,162,186,174
16/07,Viernes,152,174,163
