0,1,2,3,4
Fecha,Día,Min,Máx,Precio
11/10,Lunes,158,182,170
12/10,Martes,162,186,174
13/10,Miércoles,159,183,171
14/10,Jueves,159,183,171
15/10,Viernes,164,188,176
18/10,Lunes,169,195,182
19/10,Martes,166,192,179
20/10,Miércoles,168,194,181
21/10,Jueves,171,197,184
22/10,Viernes,186,214,200
25/10,Lunes,197,227,212
26/10,Martes,203,233,218
27/10,Miércoles,196,226,211
28/10,Jueves,189,217,203
29/10,Viernes,189,217,203
1/11,Lunes,187,215,201
2/11,Martes,174,200,187
3/11,Miércoles,177,203,190
4/11,Jueves,193,221,207
5/11,Viernes,182,210,196
8/11,Lunes,163,187,175
9/11,Martes,157,181,169
10/11,Miércoles,159,183,171
11/11,Jueves,154,178,166
