0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/07,Martes,100,114,107
21/07,Miércoles,99,113,106
22/07,Jueves,98,112,105
23/07,Viernes,94,108,101
26/07,Lunes,90,104,97
27/07,Martes,90,104,97
28/07,Miércoles,89,103,96
29/07,Jueves,88,102,95
30/07,Viernes,88,102,95
2/08,Lunes,88,102,95
3/08,Martes,90,104,97
4/08,Miércoles,86,100,93
5/08,Jueves,86,98,92
6/08,Viernes,86,100,93
9/08,Lunes,83,95,89
10/08,Martes,86,98,92
11/08,Miércoles,87,101,94
12/08,Jueves,87,101,94
13/08,Viernes,83,95,89
16/08,Lunes,83,95,89
17/08,Martes,86,100,93
18/08,Miércoles,89,103,96
19/08,Jueves,93,107,100
20/08,Viernes,94,108,101
