0,1,2,3,4
Fecha,Día,Min,Máx,Precio
7/06,Lunes,155,179,167
8/06,Martes,143,165,154
9/06,Miércoles,148,170,159
10/06,Jueves,152,174,163
11/06,Viernes,148,170,159
14/06,Lunes,163,187,175
15/06,Martes,169,195,182
16/06,Miércoles,156,180,168
17/06,Jueves,143,165,154
18/06,Viernes,140,161,150
21/06,Lunes,152,174,163
22/06,Martes,151,173,162
23/06,Miércoles,175,201,188
24/06,Jueves,148,170,159
25/06,Viernes,139,159,149
28/06,Lunes,118,136,127
29/06,Martes,134,154,144
30/06,Miércoles,113,129,121
1/07,Jueves,118,136,127
2/07,Viernes,113,129,121
5/07,Lunes,112,128,120
6/07,Martes,102,118,110
7/07,Miércoles,105,121,113
8/07,Jueves,108,124,116
